beach,lat,lon
2906,42.96303889,13.88503333
2907,42.97833333,13.88013889
2908,42.99060556,13.87718056
2909,42.99162778,13.89488889
2910,42.99940278,10.51601667
2911,43.00065278,10.50688889
2912,43.00364722,9.78055
2913,43.00410833,9.818072222
2914,43.0125,13.8717
2915,43.01878611,13.88502222
2916,43.02693056,14.22796111
2917,43.03778333,9.744138889
2918,43.03778333,9.751444444
2919,43.03778333,9.752261111
2920,43.04524167,13.85755278
2921,43.06987222,13.86214444
2922,43.09243611,13.85009444
2923,43.09336944,10.53421667
2924,43.09750556,10.53724167
2925,43.09902222,8.445602778
2926,43.099575,10.53648611
2927,43.10018611,10.53634722
2928,43.10185833,10.53480556
2929,43.10204167,10.53735833
2930,43.10305556,10.53669722
2931,43.10322778,10.53666944
2932,43.10364167,10.53725278
2933,43.10368889,10.53748056
2934,43.10435278,10.53754444
2935,43.10493611,13.84844444
2936,43.10508889,10.53718333
2937,43.10544444,10.53788056
2938,43.10643333,10.53812222
2939,43.10704444,10.53753056
2940,43.107225,4.575966667
2941,43.10747778,10.53822778
2942,43.10828889,10.53822778
2943,43.108725,10.53698611
2944,43.11194167,9.31565
2945,43.11953333,4.575966667
2946,43.13283333,13.87882778
2947,43.14608333,10.53854722
2948,43.14643333,10.53687222
2949,43.14688333,10.53361111
2950,43.14843889,10.53770556
2951,43.14948611,10.53758611
2952,43.15096944,10.53866111
2953,43.15184167,10.53674444
2954,43.153675,10.53817778
2955,43.15419722,10.53686111
2956,43.15749722,13.93670833
2957,43.16001944,9.526191667
2958,43.16293333,13.81148333
2959,43.16441389,13.82219167
2960,43.16766389,10.53793889
2961,43.17580556,10.53731667
2962,43.17841944,13.81663056
2963,43.17895,10.53704722
2964,43.17905556,13.80105
2965,43.1795,13.8046
2966,43.18136111,4.575966667
2967,43.18180556,10.536475
2968,43.183275,10.53608333
2969,43.20134722,10.38851667
2970,43.21830278,4.575966667
2971,43.23276944,16.98971389
2972,43.23286389,10.52559167
2973,43.23503056,10.5242
2974,43.23752222,4.575966667
2975,43.23864167,10.52399722
2976,43.23926944,10.52344722
2977,43.24066111,10.52002778
2978,43.24273889,10.52439167
2979,43.24343889,10.52405556
2980,43.24369722,10.52220556
2981,43.24566389,10.52240833
2982,43.24589167,10.52322222
2983,43.24701667,10.52121667
2984,43.2512,10.51903889
2985,43.25365833,10.51783889
2986,43.25570833,10.51207778
2987,43.25729722,13.76477778
2988,43.25803889,10.51780556
2989,43.260025,4.575966667
2990,43.26360278,10.515025
2991,43.26735,4.575966667
2992,43.26858611,4.575966667
2993,43.27837778,4.575966667
2994,43.27859722,4.575966667
2995,43.28440556,10.47730278
2996,43.294325,10.49688889
2997,43.29449444,10.49682778
2998,43.29460556,10.49673333
2999,43.29473056,10.496625
3000,43.29484167,10.49656389
3001,43.295,10.49643889
3002,43.29515833,10.49631667
3003,43.29634167,10.49365833
3004,43.29783611,10.49260278
3005,43.29790833,10.492175
3006,43.29855278,10.49181111
3007,43.29875,10.49154167
3008,43.29876944,10.49269444
3009,43.29934167,10.49399167
3010,43.29964167,10.49078889
3011,43.30250833,10.48695278
3012,43.312925,10.47233333
3013,43.32581111,13.73100556
3014,43.32594444,10.46375833
3015,43.35113056,10.45130278
3016,43.35671111,14.12019722
3017,43.36501944,15.91330556
3018,43.36709722,13.705625
3019,43.36821667,10.43865
3020,43.37056111,10.44095278
3021,43.37147222,10.43936944
3022,43.37251389,10.43811389
3023,43.37333056,10.43872778
3024,43.37351389,10.43767778
3025,43.37435833,10.43746111
3026,43.37542222,10.43840556
3027,43.37600278,13.69742778
3028,43.37646667,10.43501389
3029,43.37652222,10.43655278
3030,43.37749722,10.43578889
3031,43.37820833,10.43520833
3032,43.37873611,10.43544167
3033,43.37973889,10.43404722
3034,43.38406944,16.20128611
3035,43.38484444,10.42771667
3036,43.38600833,10.42930556
3037,43.39037778,10.41983333
3038,43.39109444,10.42734167
3039,43.39241389,10.42727778
3040,43.39905278,10.42455
3041,43.399625,10.4163
3042,43.4016,8.962211111
3043,43.40318889,10.41756667
3044,43.40326944,14.48791111
3045,43.418375,4.575966667
3046,43.43170278,13.66812222
3047,43.43323056,13.66678056
3048,43.43333333,9.856363889
3049,43.43378056,9.450758333
3050,43.43988333,13.67723611
3051,43.45298056,10.35471667
3052,43.45985278,10.368925
3053,43.46805,10.33586389
3054,43.47177222,10.33242222
3055,43.47251667,10.33288333
3056,43.47383333,10.32957778
3057,43.47453056,10.32959444
3058,43.47706111,15.90199722
3059,43.48400833,10.32851667
3060,43.48444167,4.575966667
3061,43.48975278,10.32796667
3062,43.495825,10.32379722
3063,43.49850833,10.28515278
3064,43.50638611,13.62928889
3065,43.50728889,13.62454444
3066,43.51256111,15.88748056
3067,43.51561944,13.62905556
3068,43.51753889,10.31454444
3069,43.51987222,10.31027222
3070,43.52080556,10.3101
3071,43.52159722,10.31027222
3072,43.52215556,10.30996389
3073,43.52219722,10.31023333
3074,43.52308333,13.62631944
3075,43.52356111,10.30825556
3076,43.52503611,15.69873056
3077,43.52577222,10.30773889
3078,43.52589444,10.30653056
3079,43.52766111,8.241922222
3080,43.52851944,10.30232222
3081,43.52886944,10.29965556
3082,43.53068611,10.30056944
3083,43.53168333,10.29698889
3084,43.53207778,14.22805278
3085,43.53317222,10.29816667
3086,43.53381111,10.29868889
3087,43.53518056,13.63037778
3088,43.53639167,10.29797222
3089,43.54579444,4.575966667
3090,43.54944722,4.575966667
3091,43.54951944,14.73768333
3092,43.55664722,13.61887778
3093,43.57305833,13.59551667
3094,43.57617778,4.575966667
3095,43.57617778,5.618652778
3096,43.57617778,5.957744444
3097,43.57617778,6.194269444
3098,43.57617778,6.309769444
3099,43.57617778,6.377727778
3100,43.57617778,6.567733333
3101,43.59703056,10.29459167
3102,43.61830833,13.535025
3103,43.62128333,10.28633889
3104,43.62217222,13.54551944
3105,43.62219722,13.52559167
3106,43.62240556,13.52508889
3107,43.62250833,13.52444167
3108,43.62734444,13.51569167
3109,43.62804167,13.41138333
3110,43.63261111,13.40491944
3111,43.63423333,13.51880833
3112,43.63545278,10.28578056
3113,43.65045,13.35590556
3114,43.66371111,10.27123889
3115,43.66507222,10.27533889
3116,43.66609722,10.27491111
3117,43.66664444,10.27467222
3118,43.66722778,10.27419722
3119,43.66791944,10.27539167
3120,43.66815,10.27315833
3121,43.66903611,10.27263611
3122,43.66910556,10.27362778
3123,43.67006389,10.27306111
3124,43.6702,10.27183056
3125,43.67105556,10.27235
3126,43.67163611,10.27097778
3127,43.67283333,10.27116389
3128,43.67355,10.27012222
3129,43.67416667,10.26955278
3130,43.67999722,6.667127778
3131,43.68416944,6.685525
3132,43.68416944,6.767511111
3133,43.68416944,6.937458333
3134,43.68416944,7.023158333
3135,43.68639444,6.666486111
3136,43.68944722,6.567733333
3137,43.69103056,6.601244444
3138,43.69103056,6.603825
3139,43.69103056,6.62425
3140,43.69103056,6.661688889
3141,43.69103056,6.666486111
3142,43.69149444,8.962211111
3143,43.70034444,10.27809722
3144,43.70562222,6.666486111
3145,43.70895278,10.27201389
3146,43.70966944,10.27782778
3147,43.71328611,10.27674722
3148,43.71638611,10.27620833
3149,43.71666944,13.227525
3150,43.7179,10.27643611
3151,43.71816389,10.27709167
3152,43.71848333,10.27701111
3153,43.718775,10.27696944
3154,43.71995833,13.22505556
3155,43.72360833,10.27642222
3156,43.72376111,13.217825
3157,43.72384167,13.217025
3158,43.72438889,13.22751111
3159,43.72448056,13.21620833
3160,43.72464444,13.21769167
3161,43.72540556,13.24275
3162,43.72814167,13.21473056
3163,43.72863333,13.21099444
3164,43.73259167,13.20319167
3165,43.73759722,7.093266667
3166,43.75683056,15.26692222
3167,43.75726667,7.128541667
3168,43.75955,15.63118333
3169,43.75981389,10.27211111
3170,43.76704444,10.26965556
3171,43.76741944,7.128541667
3172,43.76838333,7.128541667
3173,43.76916944,10.269425
3174,43.77065833,7.128541667
3175,43.77096111,10.26896667
3176,43.77243056,7.128541667
3177,43.77284444,10.26873611
3178,43.77334167,13.14045556
3179,43.77406944,10.26828333
3180,43.77465833,7.660822222
3181,43.77513889,7.661102778
3182,43.77561944,7.661102778
3183,43.77569722,7.660822222
3184,43.77601667,7.661102778
3185,43.77625833,7.660822222
3186,43.77653889,7.660822222
3187,43.77656944,8.234047222
3188,43.77657778,7.657663889
3189,43.77657778,7.661102778
3190,43.77665833,7.659661111
3191,43.77665833,7.660208333
3192,43.77673889,7.611697222
3193,43.77760556,7.612533333
3194,43.77760556,7.616880556
3195,43.77760556,7.619675
3196,43.77760556,7.625597222
3197,43.77760556,7.626916667
3198,43.77760556,7.630952778
3199,43.77760556,7.647286111
3200,43.77767222,7.609877778
3201,43.77793889,7.661102778
3202,43.77833889,7.609508333
3203,43.77884722,7.233333333
3204,43.77884722,7.259761111
3205,43.77884722,7.263647222
3206,43.77884722,7.317125
3207,43.77981389,7.611941667
3208,43.77981389,7.612533333
3209,43.780325,7.607138889
3210,43.780325,7.607588889
3211,43.780325,7.608302778
3212,43.78163333,7.505666667
3213,43.78379444,7.505666667
3214,43.784525,7.505666667
3215,43.78494722,7.505666667
3216,43.78516944,7.505666667
3217,43.78574722,7.4319
3218,43.78580278,7.342613889
3219,43.78617778,7.484577778
3220,43.78617778,7.493422222
3221,43.78617778,7.497336111
3222,43.78617778,7.501422222
3223,43.78617778,7.503108333
3224,43.78617778,7.505666667
3225,43.78650556,7.484577778
3226,43.78663333,7.342613889
3227,43.78677778,7.342613889
3228,43.78732778,7.342613889
3229,43.79041667,7.336675
3230,43.79041667,7.337611111
3231,43.79041667,7.342613889
3232,43.79494722,10.26151389
3233,43.79573611,10.18453889
3234,43.79850556,9.357022222
3235,43.80220278,7.661102778
3236,43.81034167,13.53793056
3237,43.81094167,7.661102778
3238,43.81136667,7.661102778
3239,43.81140556,7.661102778
3240,43.81256111,7.661102778
3241,43.81288056,7.661102778
3242,43.81314167,7.661102778
3243,43.813825,7.778733333
3244,43.81428889,13.09535
3245,43.81548333,9.225086111
3246,43.81591944,7.782663889
3247,43.81636389,10.25071111
3248,43.81644167,7.780638889
3249,43.81665278,7.783244444
3250,43.81675278,7.661102778
3251,43.81758889,7.661102778
3252,43.81758889,7.662088889
3253,43.81758889,7.663419444
3254,43.81758889,7.664858333
3255,43.81758889,7.666408333
3256,43.81758889,7.667313889
3257,43.81758889,7.6694
3258,43.81758889,7.670508333
3259,43.81758889,7.671616667
3260,43.81758889,7.673941667
3261,43.81758889,7.674827778
3262,43.81758889,7.675602778
3263,43.81758889,7.676380556
3264,43.81758889,7.715797222
3265,43.81758889,7.7243
3266,43.81758889,7.766663889
3267,43.81758889,7.767975
3268,43.81758889,7.769833333
3269,43.81758889,7.774316667
3270,43.81758889,7.775113889
3271,43.81758889,7.777727778
3272,43.81758889,7.778422222
3273,43.81840556,7.661102778
3274,43.81843889,7.783244444
3275,43.81853889,7.783244444
3276,43.81855556,7.783244444
3277,43.81952222,10.25496111
3278,43.82115278,15.59252222
3279,43.82358333,7.783244444
3280,43.82358333,7.783691667
3281,43.82360556,10.23331389
3282,43.82411389,10.25230278
3283,43.82811389,7.786666667
3284,43.82811389,7.790452778
3285,43.82820278,10.25056667
3286,43.82980556,10.25007222
3287,43.829875,7.783244444
3288,43.83045833,7.783244444
3289,43.83128889,7.783244444
3290,43.83131944,10.24883611
3291,43.83308611,13.04983333
3292,43.83324722,10.24759722
3293,43.83415,10.24725278
3294,43.83426389,7.785355556
3295,43.83502222,7.783244444
3296,43.83520833,10.24656111
3297,43.83782222,10.24267778
3298,43.8381,10.24539444
3299,43.84034167,10.24423056
3300,43.84141389,13.03448889
3301,43.84202222,10.24280556
3302,43.84453611,10.24280556
3303,43.84477222,10.24058889
3304,43.84614167,7.793138889
3305,43.84675556,10.24182222
3306,43.84681944,10.21146667
3307,43.846825,10.23761111
3308,43.84869167,10.23955
3309,43.84942222,10.24034167
3310,43.85093333,10.235925
3311,43.85121667,13.04888333
3312,43.85166667,7.796261111
3313,43.85166667,7.806183333
3314,43.85166667,7.851805556
3315,43.85166667,7.853319444
3316,43.85166667,7.854894444
3317,43.85221389,10.23280278
3318,43.85252778,13.03595833
3319,43.85378889,13.02868889
3320,43.85391944,10.23696111
3321,43.85478889,10.23707222
3322,43.85632222,10.23046944
3323,43.85653611,10.23398333
3324,43.86033889,10.23008056
3325,43.86113611,7.854894444
3326,43.86260278,10.23462778
3327,43.86408333,10.230475
3328,43.86468611,10.23938056
3329,43.86623056,10.23998889
3330,43.86661944,10.23656944
3331,43.86725833,10.232675
3332,43.86749444,10.23368333
3333,43.86866944,10.23818611
3334,43.87040833,10.235825
3335,43.87061944,10.23008333
3336,43.87131944,10.23717222
3337,43.87166111,10.23436667
3338,43.87169167,10.23555278
3339,43.87281389,10.217925
3340,43.87315278,10.23584167
3341,43.87444444,10.23645278
3342,43.87448889,10.23448056
3343,43.87711667,10.23405278
3344,43.87772778,10.23060833
3345,43.87853889,10.22929167
3346,43.88007222,10.22795556
3347,43.88155278,10.23047222
3348,43.88203889,7.854894444
3349,43.88243333,12.969025
3350,43.882725,8.029730556
3351,43.8829,10.22579722
3352,43.88316944,7.854894444
3353,43.88316944,7.856302778
3354,43.88316944,7.857138889
3355,43.88316944,7.881463889
3356,43.88316944,7.913391667
3357,43.88316944,7.936616667
3358,43.88316944,7.948775
3359,43.88316944,7.965580556
3360,43.88316944,8.020230556
3361,43.88316944,8.029219444
3362,43.88316944,8.029730556
3363,43.88326111,8.029730556
3364,43.88557222,10.22746944
3365,43.88656944,10.21929167
3366,43.8886,10.22369722
3367,43.89029722,10.22412778
3368,43.89123056,10.22340556
3369,43.89153333,10.21775556
3370,43.89244167,10.22181944
3371,43.89273611,10.22225278
3372,43.893725,10.22155556
3373,43.89386389,10.22043889
3374,43.89393056,10.22153056
3375,43.89455556,10.20971111
3376,43.89467222,10.22063611
3377,43.89538889,10.21430833
3378,43.89712778,10.21848889
3379,43.89713333,10.21866667
3380,43.898,10.21898611
3381,43.89924722,10.210475
3382,43.89926667,10.21751111
3383,43.89951667,10.20664444
3384,43.90061944,10.214475
3385,43.90276667,10.21387222
3386,43.90393056,10.207025
3387,43.90418333,10.21192778
3388,43.90620833,10.21019722
3389,43.90626389,12.94337778
3390,43.90670278,8.029730556
3391,43.90707778,8.029730556
3392,43.90738056,8.029730556
3393,43.907425,8.029730556
3394,43.90806389,10.20319167
3395,43.90861944,8.029730556
3396,43.90989444,8.029730556
3397,43.91157778,10.20682778
3398,43.91274444,10.19859167
3399,43.91436944,12.92538056
3400,43.91494722,10.19360556
3401,43.91770556,10.19628889
3402,43.91803889,8.029730556
3403,43.91813333,8.161675
3404,43.91813889,8.029730556
3405,43.91869444,8.029730556
3406,43.91896111,8.031455556
3407,43.91934167,8.082358333
3408,43.91934167,8.082463889
3409,43.91934167,8.082675
3410,43.91948611,12.932325
3411,43.92155,10.19795
3412,43.922625,10.19666389
3413,43.92376944,10.1936
3414,43.92386389,8.082675
3415,43.92390833,8.033438889
3416,43.92390833,8.081830556
3417,43.92390833,8.0823
3418,43.92426389,8.082675
3419,43.92428611,8.082675
3420,43.92431111,8.082675
3421,43.92435556,8.082675
3422,43.92440278,8.082675
3423,43.92486944,10.18861389
3424,43.92526389,10.19588056
3425,43.9258,10.19654722
3426,43.92638889,10.19471111
3427,43.92745556,10.19353889
3428,43.92845,10.18631389
3429,43.92852222,10.192525
3430,43.92931111,10.19142778
3431,43.92932778,12.88752778
3432,43.92953611,10.19311667
3433,43.93045278,10.19484167
3434,43.93054722,10.19026111
3435,43.93163056,10.19014444
3436,43.93419444,10.18731111
3437,43.93433333,10.18797222
3438,43.93513889,10.18751111
3439,43.9356,10.18590833
3440,43.93580278,10.18632778
3441,43.937775,10.18485278
3442,43.93835278,10.18378056
3443,43.93925278,10.18284444
3444,43.94026389,10.18120556
3445,43.940825,10.17995556
3446,43.94600833,10.17564444
3447,43.94698611,12.84504722
3448,43.94826667,10.16871389
3449,43.94885278,8.099133333
3450,43.94949444,8.100930556
3451,43.94949444,8.101258333
3452,43.94949444,8.102369444
3453,43.94949444,8.102725
3454,43.94993056,10.17125
3455,43.95140833,10.16851111
3456,43.95437222,10.16698889
3457,43.95464167,10.15948333
3458,43.955975,10.16598611
3459,43.95609167,10.16614722
3460,43.95622222,10.16596667
3461,43.95632222,10.16550556
3462,43.95638333,10.16574722
3463,43.95698889,10.16485278
3464,43.9572,10.16295556
3465,43.95721111,10.16450833
3466,43.95748333,10.16433611
3467,43.95758056,10.163925
3468,43.95785278,10.16382222
3469,43.958175,10.16327222
3470,43.95854444,10.16275833
3471,43.95889167,10.16244722
3472,43.95916389,10.16203611
3473,43.95946111,10.16172778
3474,43.95983056,10.16138333
3475,43.96010278,10.16100556
3476,43.9604,10.16062778
3477,43.96569722,10.15168889
3478,43.96853889,12.73866389
3479,43.968725,12.73736944
3480,43.96877778,12.73795833
3481,43.96881667,12.73769444
3482,43.96883611,12.73570833
3483,43.96926389,14.0137
3484,43.97006944,12.74019167
3485,43.97034167,12.73784444
3486,43.97075278,12.73880278
3487,43.97242222,12.74358056
3488,43.97307778,12.73777778
3489,43.97456389,8.147138889
3490,43.97560556,10.14219722
3491,43.97606111,10.13993889
3492,43.97635278,8.102725
3493,43.97684722,8.102725
3494,43.97730833,8.1601
3495,43.97866389,8.114236111
3496,43.97866389,8.114525
3497,43.97866389,8.114630556
3498,43.97866389,8.114780556
3499,43.97866389,8.115383333
3500,43.97866389,8.115419444
3501,43.97866389,8.140797222
3502,43.97866389,8.146188889
3503,43.97926389,12.76418611
3504,43.97943333,12.70542222
3505,43.97957778,14.24248333
3506,43.97999167,12.75835833
3507,43.98034722,8.102725
3508,43.98065833,8.102725
3509,43.98074722,8.147138889
3510,43.98114722,8.102725
3511,43.98138333,12.70229444
3512,43.98166944,8.161675
3513,43.98166944,8.161886111
3514,43.98166944,8.162152778
3515,43.98166944,8.162541667
3516,43.98166944,8.162555556
3517,43.98166944,8.163436111
3518,43.98221389,8.160741667
3519,43.98221389,8.160919444
3520,43.98221389,8.161083333
3521,43.98221389,8.161094444
3522,43.98221389,8.161236111
3523,43.98221389,8.161330556
3524,43.98221389,8.161402778
3525,43.98221389,8.161505556
3526,43.98221389,8.161563889
3527,43.98236667,8.102725
3528,43.98265556,10.12722778
3529,43.98312778,8.147138889
3530,43.98459722,8.147138889
3531,43.98463889,8.157441667
3532,43.98488056,12.73354167
3533,43.98573333,8.146541667
3534,43.98765833,10.12060833
3535,43.98838611,10.10849167
3536,43.98887778,12.69718889
3537,43.98987222,10.06493611
3538,43.99270556,14.35565
3539,43.9932,10.03095
3540,43.99490833,12.70216111
3541,43.995975,12.67731389
3542,43.99766944,10.10633056
3543,43.99848056,10.11183889
3544,43.99861389,12.67260278
3545,43.99933333,10.10946944
3546,43.99996111,12.66929722
3547,44.00003611,10.10816944
3548,44.00053611,12.676075
3549,44.00054722,8.163436111
3550,44.00065556,10.10717778
3551,44.00179444,10.10565833
3552,44.00193889,10.10519444
3553,44.00213611,12.6653
3554,44.00248611,12.66490556
3555,44.00326667,10.10328056
3556,44.00378889,10.10255278
3557,44.00426389,10.10110278
3558,44.00465833,12.66592778
3559,44.00485556,8.163436111
3560,44.00492778,10.10050833
3561,44.00578333,10.09958333
3562,44.00600278,12.67613611
3563,44.00601944,10.098725
3564,44.00622778,12.66214722
3565,44.00658889,10.095
3566,44.00674167,10.09807778
3567,44.00687222,10.00064444
3568,44.00700278,8.163436111
3569,44.00725556,10.09674444
3570,44.00725556,10.09753889
3571,44.00766389,8.163436111
3572,44.007825,10.09635
3573,44.00828333,8.163436111
3574,44.00875278,10.03127222
3575,44.00897778,12.6585
3576,44.00899167,8.163436111
3577,44.00901389,10.09469722
3578,44.00916667,8.163436111
3579,44.00925556,8.163436111
3580,44.00969722,8.163436111
3581,44.01015278,9.772716667
3582,44.01016944,8.163436111
3583,44.01022778,8.163436111
3584,44.01102222,8.163652778
3585,44.01213889,8.165775
3586,44.01213889,8.169244444
3587,44.01213889,8.173841667
3588,44.01213889,8.174458333
3589,44.01213889,8.175477778
3590,44.01213889,8.176444444
3591,44.01213889,8.177427778
3592,44.01213889,8.178286111
3593,44.01213889,8.178655556
3594,44.01213889,8.179147222
3595,44.01213889,8.179883333
3596,44.01213889,8.180130556
3597,44.01213889,8.180838889
3598,44.01213889,8.181433333
3599,44.01213889,8.181972222
3600,44.01213889,8.182425
3601,44.01213889,8.182675
3602,44.01213889,8.182833333
3603,44.01213889,8.184275
3604,44.0127,12.917825
3605,44.01303889,10.08254167
3606,44.01318889,8.308644444
3607,44.01341111,8.184275
3608,44.01429167,8.184275
3609,44.01536667,10.00349167
3610,44.01846389,10.07080556
3611,44.020625,10.05992778
3612,44.02206667,10.07010278
3613,44.02228056,10.06734167
3614,44.02253889,10.07011111
3615,44.02391667,8.184275
3616,44.02434722,8.184275
3617,44.02473611,10.06417222
3618,44.02482222,9.83905
3619,44.02564167,8.184275
3620,44.02584444,10.06776667
3621,44.02608056,10.06736389
3622,44.02704722,8.184275
3623,44.02753333,13.90126944
3624,44.02883889,10.05714722
3625,44.03013611,10.04684444
3626,44.03201111,13.07035833
3627,44.03428333,12.62946389
3628,44.03573611,12.62858333
3629,44.03578333,12.654475
3630,44.03706111,10.03076111
3631,44.03791389,12.623875
3632,44.03848056,10.04568889
3633,44.04020278,10.02553889
3634,44.04108611,12.62339444
3635,44.04416111,9.78055
3636,44.04493333,8.184275
3637,44.04506111,8.184275
3638,44.04521111,8.184275
3639,44.04566111,8.184275
3640,44.04575278,8.184275
3641,44.04589444,10.01573889
3642,44.04722222,8.184275
3643,44.04722778,10.00333889
3644,44.04726944,8.184275
3645,44.04736111,8.184275
3646,44.04767778,9.795963889
3647,44.04836111,9.818072222
3648,44.04839444,9.78055
3649,44.04850278,9.78055
3650,44.04854444,9.836852778
3651,44.04880278,9.938258333
3652,44.04884722,9.818072222
3653,44.04884722,9.825286111
3654,44.04884722,9.826119444
3655,44.04884722,9.829219444
3656,44.04884722,9.830563889
3657,44.04884722,9.831752778
3658,44.04884722,9.833005556
3659,44.04884722,9.833586111
3660,44.04884722,9.833794444
3661,44.04884722,9.833911111
3662,44.04884722,9.834122222
3663,44.04884722,9.834344444
3664,44.04884722,9.834672222
3665,44.04884722,9.834986111
3666,44.04884722,9.835119444
3667,44.04884722,9.835255556
3668,44.04884722,9.835308333
3669,44.04884722,9.836333333
3670,44.04884722,9.836366667
3671,44.04884722,9.836805556
3672,44.04888611,9.752261111
3673,44.04893056,9.942086111
3674,44.04894167,9.78055
3675,44.04914722,9.991886111
3676,44.04931667,9.78055
3677,44.04936111,9.787977778
3678,44.04978889,9.787666667
3679,44.04980833,9.795963889
3680,44.04984167,9.93235
3681,44.05094167,9.811752778
3682,44.05193611,9.802752778
3683,44.05193611,9.804461111
3684,44.05193611,9.809219444
3685,44.05196944,9.93235
3686,44.05230833,9.837008333
3687,44.05236389,9.837008333
3688,44.05284444,9.93235
3689,44.05409167,9.93235
3690,44.05433333,12.60123056
3691,44.05464722,12.60297778
3692,44.05584167,9.922111111
3693,44.05584167,9.923066667
3694,44.05584167,9.924013889
3695,44.05584167,9.924902778
3696,44.05584167,9.9266
3697,44.05584167,9.930583333
3698,44.05584167,9.930902778
3699,44.05584167,9.93235
3700,44.05634722,12.59857222
3701,44.05637222,12.60036111
3702,44.05713889,9.900625
3703,44.05713889,9.901888889
3704,44.05726944,12.59736111
3705,44.05769722,9.904030556
3706,44.05796667,9.9
3707,44.05853056,12.59730556
3708,44.05856667,12.59643056
3709,44.05868889,12.59599444
3710,44.05900278,12.59752222
3711,44.05919167,12.59534167
3712,44.05997778,12.59403056
3713,44.06044722,12.59512222
3714,44.06049444,12.59693333
3715,44.06088333,12.59599722
3716,44.06107222,12.59403333
3717,44.061825,12.59273056
3718,44.06195556,9.899775
3719,44.06221389,9.897697222
3720,44.06229444,9.899141667
3721,44.06269722,12.59422778
3722,44.06373889,9.894597222
3723,44.06402778,12.59151944
3724,44.06487222,9.837008333
3725,44.06545556,9.894622222
3726,44.06571667,9.89805
3727,44.06593333,12.59033333
3728,44.06600556,9.892438889
3729,44.066025,9.9
3730,44.06612778,12.58874167
3731,44.06673056,9.897505556
3732,44.06736389,12.58776111
3733,44.06741944,12.59226944
3734,44.06748333,9.895955556
3735,44.06927222,12.58693056
3736,44.06941944,9.894597222
3737,44.07091944,9.870130556
3738,44.07119167,9.837008333
3739,44.071575,12.59278333
3740,44.07226389,9.837008333
3741,44.07373611,12.58370833
3742,44.07409167,12.58641111
3743,44.07418889,9.862894444
3744,44.07688889,9.89215
3745,44.07695,9.863183333
3746,44.07699444,12.59998611
3747,44.07883056,9.883216667
3748,44.07883056,9.884969444
3749,44.07883056,9.885541667
3750,44.07883056,9.886888889
3751,44.07883056,9.890505556
3752,44.07883611,9.862894444
3753,44.07928889,9.892438889
3754,44.07978889,9.856363889
3755,44.0808,9.856441667
3756,44.08142778,9.83905
3757,44.08143611,9.83905
3758,44.08143611,9.840252778
3759,44.08143611,9.84905
3760,44.08167778,9.83905
3761,44.08194444,9.856363889
3762,44.08204444,9.809219444
3763,44.08239722,9.856363889
3764,44.082475,9.856080556
3765,44.08253889,9.856363889
3766,44.08254722,9.856363889
3767,44.08279444,9.856363889
3768,44.08290833,9.83905
3769,44.08308611,9.83905
3770,44.08365,9.850575
3771,44.08365,9.852594444
3772,44.08623889,8.962211111
3773,44.08666667,9.856205556
3774,44.09004444,9.837008333
3775,44.09359444,8.227933333
3776,44.09359444,8.227991667
3777,44.09359444,8.228811111
3778,44.09359444,8.230227778
3779,44.09359444,8.230347222
3780,44.09359444,8.233280556
3781,44.09530278,8.227933333
3782,44.09544722,8.233280556
3783,44.09576111,8.233280556
3784,44.09585833,8.233280556
3785,44.09605,8.233280556
3786,44.09643611,8.233280556
3787,44.09667778,8.233280556
3788,44.09699167,8.233280556
3789,44.09720833,8.233280556
3790,44.09751667,9.719008333
3791,44.09772222,9.837008333
3792,44.0978,9.717772222
3793,44.0978,9.718044444
3794,44.09798056,9.719008333
3795,44.09814722,9.719008333
3796,44.09815,12.53997222
3797,44.09829167,9.719008333
3798,44.09831111,12.567825
3799,44.09840833,9.719008333
3800,44.09855556,9.718044444
3801,44.09872222,9.719008333
3802,44.09892222,9.719008333
3803,44.09900833,9.718469444
3804,44.09948056,9.718469444
3805,44.09948056,9.719008333
3806,44.09998611,9.837008333
3807,44.10046111,8.233280556
3808,44.10096944,9.837008333
3809,44.10259167,9.78055
3810,44.10285556,9.837008333
3811,44.10295833,9.837008333
3812,44.10308056,9.837008333
3813,44.10311111,9.837008333
3814,44.103175,9.717772222
3815,44.106325,14.82934722
3816,44.10673611,9.752261111
3817,44.10673611,9.760316667
3818,44.10673611,9.772280556
3819,44.10700833,8.234047222
3820,44.11044722,12.51319722
3821,44.11171389,12.51225
3822,44.11398333,12.54283611
3823,44.12078056,9.607377778
3824,44.12095833,15.21377778
3825,44.12259167,8.234047222
3826,44.12487222,8.234047222
3827,44.12487222,8.234133333
3828,44.12487222,8.234333333
3829,44.12487222,8.234683333
3830,44.12487222,8.234802778
3831,44.12487222,8.234886111
3832,44.12487222,8.234902778
3833,44.12487222,8.235155556
3834,44.12487222,8.235222222
3835,44.12487222,8.236113889
3836,44.12487222,8.2377
3837,44.12487222,8.238130556
3838,44.12502778,8.240358333
3839,44.12502778,8.240858333
3840,44.12754722,9.630519444
3841,44.12883889,8.234047222
3842,44.12953611,12.49014444
3843,44.1303,12.48923889
3844,44.13285,12.48724167
3845,44.13325,12.48665278
3846,44.13329167,9.675591667
3847,44.13349444,12.49208611
3848,44.13353056,12.48508056
3849,44.13372778,12.48690833
3850,44.13373611,12.49039167
3851,44.13388611,12.48601944
